Date,Year,Month,Month_Name,Min Temperature(°C),Max Temperature(°C),Average Temperature(°C),Precipitation(mm),Wind(km/h),Relative Humidity,Solar(W/m²)
2012-05-16,2012,5,May,25.921,28.661,27.291,0.069,8.811,0.748,21.105
2012-05-17,2012,5,May,25.487,27.641,26.564,0.0,8.01,0.753,21.131
2012-05-18,2012,5,May,26.118,28.92,27.519,0.0,7.587,0.758,18.103
2012-05-19,2012,5,May,26.651,28.577,27.614,0.0,8.429,0.711,20.775
2012-05-20,2012,5,May,26.154,28.389,27.272,0.0,8.791,0.699,19.962
2012-05-21,2012,5,May,25.826,28.652,27.239,0.002,7.221,0.737,17.984
2012-05-22,2012,5,May,26.411,27.723,27.067,0.395,10.215,0.789,17.824
2012-05-23,2012,5,May,26.83,28.967,27.898,0.093,9.021,0.78,18.911
2012-05-24,2012,5,May,26.862,28.822,27.842,2.563,6.66,0.795,16.821
2012-05-25,2012,5,May,26.519,27.882,27.2,6.719,5.667,0.819,20.31
2012-05-26,2012,5,May,25.779,26.54,26.16,11.604,8.539,0.841,13.572
2012-05-27,2012,5,May,25.463,27.176,26.319,18.687,7.179,0.841,17.455
2012-05-28,2012,5,May,25.286,27.007,26.147,5.483,8.449,0.824,14.186
2012-05-29,2012,5,May,25.349,27.004,26.176,0.036,9.269,0.796,16.35
2012-05-30,2012,5,May,25.799,26.924,26.362,3.667,8.737,0.807,14.789
2012-05-31,2012,5,May,26.044,27.394,26.719,0.1,9.686,0.779,17.581
2012-06-01,2012,6,June,26.038,28.247,27.142,4.954,5.851,0.795,19.925
2012-06-02,2012,6,June,25.888,27.527,26.708,0.021,4.526,0.817,20.306
2012-06-03,2012,6,June,25.837,27.552,26.694,0.041,4.287,0.802,20.355
2012-06-04,2012,6,June,24.996,27.136,26.066,0.003,4.498,0.746,20.523
2012-06-05,2012,6,June,24.154,26.088,25.121,0.014,5.126,0.77,19.997
2012-06-06,2012,6,June,24.207,26.043,25.125,0.045,4.634,0.782,12.196
2012-06-07,2012,6,June,24.223,26.869,25.546,0.364,6.575,0.783,19.917
2012-06-08,2012,6,June,23.864,26.985,25.425,0.0,5.551,0.746,20.576
2012-06-09,2012,6,June,23.714,26.608,25.161,0.0,4.697,0.706,20.841
2012-06-10,2012,6,June,23.236,25.74,24.488,0.003,4.296,0.697,20.731
2012-06-11,2012,6,June,23.765,25.751,24.758,0.0,3.81,0.728,19.025
2012-06-12,2012,6,June,23.669,25.612,24.64,0.0,3.348,0.691,20.729
2012-06-13,2012,6,June,24.102,26.317,25.21,0.0,3.276,0.703,19.246
2012-06-14,2012,6,June,24.132,26.926,25.529,0.522,4.796,0.712,17.085
2012-06-15,2012,6,June,23.896,26.562,25.229,0.0,7.133,0.664,20.414
2012-06-16,2012,6,June,24.543,26.947,25.745,0.027,6.914,0.704,18.353
2012-06-17,2012,6,June,24.019,26.55,25.284,0.264,6.874,0.778,15.799
2012-06-18,2012,6,June,24.924,27.512,26.218,0.079,7.928,0.758,19.86
2012-06-19,2012,6,June,24.406,27.511,25.958,0.058,7.501,0.75,19.79
2012-06-20,2012,6,June,24.474,26.321,25.398,0.034,8.993,0.779,19.392
2012-06-21,2012,6,June,24.503,26.143,25.323,0.048,8.594,0.773,19.99
2012-06-22,2012,6,June,24.023,26.894,25.458,0.0,6.049,0.736,20.191
2012-06-23,2012,6,June,23.65,26.706,25.178,0.0,5.165,0.713,18.76
2012-06-24,2012,6,June,24.239,25.59,24.914,0.069,7.865,0.763,14.037
2012-06-25,2012,6,June,23.576,26.06,24.818,1.916,7.181,0.799,15.393
2012-06-26,2012,6,June,25.147,27.786,26.466,0.251,6.452,0.791,18.478
2012-06-27,2012,6,June,25.124,27.27,26.197,0.271,5.997,0.795,19.913
2012-06-28,2012,6,June,24.578,26.945,25.761,0.12,4.283,0.796,19.367
2012-06-29,2012,6,June,24.875,26.798,25.836,0.038,3.401,0.75,20.015
2012-06-30,2012,6,June,24.361,26.704,25.532,0.0,3.325,0.766,20.443
2012-07-01,2012,7,July,24.72,26.852,25.786,0.046,5.392,0.744,16.161
2012-07-02,2012,7,July,24.345,27.013,25.679,0.216,7.499,0.714,13.352
2012-07-03,2012,7,July,25.055,26.922,25.989,0.402,8.756,0.767,11.285
2012-07-04,2012,7,July,24.875,26.468,25.672,0.196,10.146,0.768,12.413
2012-07-05,2012,7,July,24.25,25.931,25.09,0.101,9.878,0.767,12.962
2012-07-06,2012,7,July,24.596,26.221,25.408,0.381,10.677,0.785,11.197
2012-07-07,2012,7,July,25.567,26.197,25.882,0.405,9.798,0.797,11.044
2012-07-08,2012,7,July,25.844,26.673,26.258,0.525,7.921,0.815,8.815
2012-07-09,2012,7,July,25.983,26.827,26.405,0.261,6.704,0.822,10.586
2012-07-10,2012,7,July,25.843,27.54,26.691,0.611,5.622,0.818,18.406
2012-07-11,2012,7,July,25.716,26.726,26.221,0.36,5.755,0.838,10.766
2012-07-12,2012,7,July,25.532,28.098,26.815,0.381,5.887,0.811,20.373
2012-07-13,2012,7,July,25.54,28.031,26.786,5.442,5.763,0.8,19.634
2012-07-14,2012,7,July,25.556,27.469,26.513,5.72,5.848,0.832,18.776
2012-07-15,2012,7,July,25.855,27.38,26.618,8.319,6.231,0.828,20.088
2012-07-16,2012,7,July,25.632,27.706,26.669,0.089,8.46,0.759,18.329
2012-07-17,2012,7,July,25.446,27.784,26.615,0.007,7.162,0.766,19.442
2012-07-18,2012,7,July,25.46,28.043,26.752,0.103,6.449,0.76,20.842
2012-07-19,2012,7,July,24.876,27.014,25.945,0.0,5.671,0.767,20.154
2012-07-20,2012,7,July,24.916,27.921,26.418,0.0,5.782,0.738,21.369
2012-07-21,2012,7,July,24.33,27.082,25.706,0.007,7.597,0.744,20.02
2012-07-22,2012,7,July,23.658,27.061,25.36,0.0,7.256,0.706,21.53
2012-07-23,2012,7,July,24.06,27.421,25.74,0.027,6.46,0.741,21.48
2012-07-24,2012,7,July,23.825,25.94,24.882,0.175,8.1,0.766,19.728
2012-07-25,2012,7,July,25.012,27.623,26.318,0.154,8.186,0.709,21.796
2012-07-26,2012,7,July,24.651,27.179,25.915,0.0,6.674,0.708,19.56
2012-07-27,2012,7,July,24.115,26.757,25.436,0.0,4.48,0.712,19.178
2012-07-28,2012,7,July,24.287,26.779,25.533,0.014,5.493,0.727,14.565
2012-07-29,2012,7,July,24.115,26.868,25.492,0.0,8.2,0.729,21.151
2012-07-30,2012,7,July,23.813,26.587,25.2,0.0,8.201,0.717,21.405
2012-07-31,2012,7,July,23.749,26.643,25.196,0.007,6.569,0.746,21.012
2012-08-01,2012,8,August,23.93,26.564,25.247,0.089,6.791,0.761,19.513
2012-08-02,2012,8,August,23.513,26.938,25.226,0.199,7.252,0.731,22.376
2012-08-03,2012,8,August,23.465,26.009,24.737,0.0,5.418,0.754,22.409
2012-08-04,2012,8,August,23.386,26.602,24.994,0.0,7.304,0.708,22.863
2012-08-05,2012,8,August,23.31,25.12,24.215,0.0,7.637,0.744,18.516
2012-08-06,2012,8,August,23.142,26.513,24.828,0.0,7.155,0.684,23.332
2012-08-07,2012,8,August,23.378,26.382,24.88,0.002,8.474,0.672,23.284
2012-08-08,2012,8,August,23.452,26.217,24.834,0.0,7.53,0.719,23.102
2012-08-09,2012,8,August,23.57,26.022,24.796,0.0,7.003,0.724,23.029
2012-08-10,2012,8,August,23.241,25.971,24.606,0.0,4.501,0.699,22.857
2012-08-11,2012,8,August,23.541,26.593,25.067,0.0,5.137,0.658,22.987
2012-08-12,2012,8,August,22.94,25.248,24.094,0.0,7.473,0.701,23.329
2012-08-13,2012,8,August,22.682,26.236,24.459,0.0,8.027,0.666,23.48
2012-08-14,2012,8,August,22.86,26.36,24.61,0.0,8.43,0.681,23.585
2012-08-15,2012,8,August,22.966,26.315,24.641,0.0,6.604,0.708,23.73
2012-08-16,2012,8,August,23.411,26.266,24.838,0.002,5.032,0.722,23.27
2012-08-17,2012,8,August,23.551,26.016,24.783,0.0,4.214,0.764,22.929
2012-08-18,2012,8,August,24.004,26.265,25.135,1.301,6.573,0.79,17.198
2012-08-19,2012,8,August,24.532,26.793,25.662,0.021,5.335,0.739,20.7
2012-08-20,2012,8,August,24.462,27.509,25.986,0.003,7.592,0.785,23.477
2012-08-21,2012,8,August,25.063,27.436,26.249,0.01,5.949,0.796,22.34
2012-08-22,2012,8,August,25.017,26.941,25.979,3.801,5.465,0.822,22.096
2012-08-23,2012,8,August,25.219,28.105,26.662,0.1,6.738,0.774,22.754
2012-08-24,2012,8,August,25.089,28.017,26.553,0.161,7.76,0.78,20.812
2012-08-25,2012,8,August,24.889,28.209,26.549,0.003,8.738,0.738,24.128
2012-08-26,2012,8,August,24.378,27.352,25.865,0.0,6.572,0.74,22.621
2012-08-27,2012,8,August,24.527,27.792,26.16,0.0,5.977,0.743,24.433
2012-08-28,2012,8,August,25.03,28.095,26.562,0.0,7.309,0.72,24.659
2012-08-29,2012,8,August,24.847,27.943,26.395,0.0,8.198,0.719,22.328
2012-08-30,2012,8,August,24.782,27.73,26.256,0.002,7.177,0.683,21.822
2012-08-31,2012,8,August,24.52,27.848,26.184,0.0,6.577,0.678,21.813
2012-09-01,2012,9,September,23.962,27.453,25.708,0.0,5.611,0.72,24.627
2012-09-02,2012,9,September,24.422,27.935,26.178,0.0,7.782,0.719,24.738
2012-09-03,2012,9,September,25.259,27.575,26.417,0.0,8.666,0.719,24.641
2012-09-04,2012,9,September,24.655,26.079,25.367,0.46,8.191,0.723,16.856
2012-09-05,2012,9,September,24.678,27.591,26.135,0.01,6.62,0.711,23.761
2012-09-06,2012,9,September,24.389,27.43,25.91,0.0,6.796,0.731,22.8
2012-09-07,2012,9,September,24.468,26.939,25.704,0.0,4.485,0.699,23.083
2012-09-08,2012,9,September,23.977,27.188,25.582,0.0,4.14,0.716,24.916
2012-09-09,2012,9,September,25.404,26.995,26.2,0.106,7.989,0.685,18.73
2012-09-10,2012,9,September,25.449,27.123,26.286,0.282,8.574,0.734,12.739
2012-09-11,2012,9,September,25.574,27.544,26.559,0.886,8.247,0.79,15.461
2012-09-12,2012,9,September,25.471,26.421,25.946,0.476,9.024,0.783,20.277
2012-09-13,2012,9,September,25.301,28.426,26.864,0.024,6.69,0.743,24.39
2012-09-14,2012,9,September,25.259,27.262,26.26,0.0,4.643,0.766,22.516
2012-09-15,2012,9,September,24.99,28.183,26.586,0.0,6.356,0.663,21.045
2012-09-16,2012,9,September,24.804,27.284,26.044,0.0,5.244,0.721,26.056
2012-09-17,2012,9,September,24.393,27.122,25.758,0.0,3.89,0.707,25.891
2012-09-18,2012,9,September,23.943,26.651,25.297,0.0,3.304,0.732,25.849
2012-09-19,2012,9,September,23.909,27.989,25.949,0.0,5.861,0.712,26.956
2012-09-20,2012,9,September,24.502,27.855,26.178,0.0,8.011,0.675,27.114
2012-09-21,2012,9,September,24.33,27.884,26.107,0.002,6.321,0.707,26.855
2012-09-22,2012,9,September,23.925,27.659,25.792,0.0,6.415,0.713,26.733
2012-09-23,2012,9,September,23.315,27.508,25.412,0.0,5.936,0.719,27.213
2012-09-24,2012,9,September,23.88,28.156,26.018,0.0,6.187,0.733,27.152
2012-09-25,2012,9,September,24.456,29.113,26.784,0.0,8.109,0.69,27.45
2012-09-26,2012,9,September,24.406,28.378,26.392,0.0,5.482,0.705,27.293
2012-09-27,2012,9,September,24.258,28.687,26.472,0.0,5.835,0.728,27.132
2012-09-28,2012,9,September,25.32,28.38,26.85,0.0,7.341,0.727,27.117
2012-09-29,2012,9,September,24.711,28.054,26.382,0.0,6.81,0.7,27.326
2012-09-30,2012,9,September,23.893,27.26,25.577,0.069,3.565,0.72,25.242
2012-10-01,2012,10,October,24.446,27.655,26.05,0.0,5.189,0.698,24.767
2012-10-02,2012,10,October,24.556,28.116,26.336,0.0,5.489,0.698,27.38
2012-10-03,2012,10,October,25.401,28.753,27.077,0.0,8.078,0.711,26.87
2012-10-04,2012,10,October,25.383,26.814,26.098,0.014,10.523,0.734,25.678
2012-10-05,2012,10,October,24.793,28.333,26.563,0.33,7.588,0.699,26.172
2012-10-06,2012,10,October,25.065,28.213,26.639,1.045,6.066,0.752,19.128
2012-10-07,2012,10,October,25.683,28.249,26.966,8.712,6.953,0.779,25.984
2012-10-08,2012,10,October,25.619,27.824,26.722,0.0,3.97,0.78,27.083
2012-10-09,2012,10,October,24.788,28.139,26.464,0.13,3.085,0.699,27.082
2012-10-10,2012,10,October,24.381,28.113,26.247,0.0,3.791,0.727,27.845
2012-10-11,2012,10,October,24.819,28.167,26.493,0.0,4.184,0.75,27.326
2012-10-12,2012,10,October,26.382,28.891,27.636,6.997,3.796,0.774,23.839
2012-10-13,2012,10,October,26.646,28.399,27.522,16.874,6.766,0.79,26.926
2012-10-14,2012,10,October,26.287,29.68,27.984,0.0,8.663,0.751,26.982
2012-10-15,2012,10,October,25.717,29.239,27.478,0.003,9.365,0.719,27.678
2012-10-16,2012,10,October,25.275,28.181,26.728,0.0,8.881,0.743,27.792
2012-10-17,2012,10,October,25.664,27.325,26.495,0.0,9.08,0.75,25.354
2012-10-18,2012,10,October,25.393,28.626,27.01,0.0,5.593,0.728,27.972
2012-10-19,2012,10,October,25.52,28.324,26.922,0.141,5.128,0.741,28.135
2012-10-20,2012,10,October,25.976,29.093,27.534,0.611,6.217,0.745,27.968
2012-10-21,2012,10,October,26.638,29.422,28.03,0.017,7.928,0.758,25.351
2012-10-22,2012,10,October,26.225,28.357,27.291,22.093,5.893,0.795,21.311
2012-10-23,2012,10,October,25.715,28.043,26.879,16.852,6.632,0.797,11.656
2012-10-24,2012,10,October,26.682,29.376,28.029,0.002,7.308,0.692,27.67
2012-10-25,2012,10,October,25.945,28.911,27.428,0.0,7.915,0.724,27.935
2012-10-26,2012,10,October,25.518,27.785,26.652,0.0,4.606,0.763,27.586
2012-10-27,2012,10,October,24.65,27.521,26.086,0.0,3.878,0.713,28.267
2012-10-28,2012,10,October,26.115,27.971,27.043,0.0,2.775,0.732,28.342
2012-10-29,2012,10,October,25.518,29.206,27.362,0.0,6.682,0.724,28.088
2012-10-30,2012,10,October,26.555,29.965,28.26,0.002,6.725,0.737,28.045
2012-10-31,2012,10,October,27.43,30.43,28.93,0.038,8.104,0.735,27.812
2012-11-01,2012,11,November,27.314,30.895,29.104,0.0,8.269,0.681,28.279
2012-11-02,2012,11,November,26.329,29.933,28.131,0.0,6.366,0.688,28.347
2012-11-03,2012,11,November,24.715,27.805,26.26,0.0,4.424,0.689,28.981
2012-11-04,2012,11,November,25.612,30.391,28.002,0.0,6.785,0.707,28.811
2012-11-05,2012,11,November,26.669,30.373,28.521,0.0,8.297,0.69,28.615
2012-11-06,2012,11,November,26.637,30.157,28.397,0.0,8.544,0.696,28.573
2012-11-07,2012,11,November,25.904,29.419,27.662,0.0,6.15,0.712,28.272
2012-11-08,2012,11,November,25.519,28.743,27.131,0.0,4.682,0.709,28.912
2012-11-09,2012,11,November,25.995,29.338,27.666,0.0,5.201,0.715,26.681
2012-11-10,2012,11,November,26.701,28.954,27.828,0.0,4.834,0.714,27.524
2012-11-11,2012,11,November,26.875,30.192,28.534,0.232,6.708,0.713,19.679
2012-11-12,2012,11,November,27.156,30.301,28.728,0.041,8.397,0.709,28.061
2012-11-13,2012,11,November,26.868,29.478,28.173,0.0,9.548,0.707,28.068
2012-11-14,2012,11,November,26.813,29.99,28.402,0.0,7.287,0.711,27.787
2012-11-15,2012,11,November,26.798,29.861,28.33,3.419,7.375,0.736,25.853
2012-11-16,2012,11,November,27.141,29.73,28.435,0.031,5.939,0.73,27.623
2012-11-17,2012,11,November,26.996,28.395,27.696,1.301,3.678,0.786,24.619
2012-11-18,2012,11,November,26.166,28.555,27.36,0.745,3.495,0.772,27.715
2012-11-19,2012,11,November,27.072,28.971,28.022,0.045,2.959,0.764,24.538
2012-11-20,2012,11,November,27.201,28.776,27.989,2.712,2.68,0.786,27.169
2012-11-21,2012,11,November,27.685,30.365,29.025,0.0,3.54,0.709,28.459
2012-11-22,2012,11,November,27.27,30.146,28.708,0.002,4.682,0.691,28.66
2012-11-23,2012,11,November,27.093,29.013,28.053,0.58,4.231,0.722,26.878
2012-11-24,2012,11,November,26.338,30.383,28.36,0.0,6.582,0.663,29.289
2012-11-25,2012,11,November,26.266,30.076,28.171,0.0,7.182,0.65,29.207
2012-11-26,2012,11,November,26.241,29.469,27.855,0.0,5.527,0.67,28.753
2012-11-27,2012,11,November,26.48,29.044,27.762,0.0,4.947,0.702,24.21
2012-11-28,2012,11,November,26.181,28.927,27.554,3.349,4.189,0.744,27.844
2012-11-29,2012,11,November,27.17,29.633,28.402,1.6,5.366,0.735,25.085
2012-11-30,2012,11,November,26.852,29.63,28.241,0.137,4.885,0.713,28.657
2012-12-01,2012,12,December,27.098,29.913,28.505,0.0,4.557,0.715,28.79
2012-12-02,2012,12,December,27.25,30.428,28.839,0.161,7.01,0.746,28.481
2012-12-03,2012,12,December,27.542,29.803,28.672,0.003,5.062,0.75,28.925
2012-12-04,2012,12,December,26.391,29.515,27.953,0.0,3.968,0.724,29.2
2012-12-05,2012,12,December,27.015,29.172,28.094,0.0,3.787,0.698,28.817
2012-12-06,2012,12,December,28.15,29.851,29.0,0.148,2.591,0.714,25.757
2012-12-07,2012,12,December,28.416,31.666,30.041,0.476,6.675,0.718,28.522
2012-12-08,2012,12,December,28.075,31.706,29.89,0.405,7.59,0.702,27.978
2012-12-09,2012,12,December,27.737,30.668,29.202,0.093,6.546,0.713,28.173
2012-12-10,2012,12,December,26.926,29.868,28.397,0.0,5.313,0.681,23.206
2012-12-11,2012,12,December,27.301,30.069,28.685,0.038,4.762,0.704,24.168
2012-12-12,2012,12,December,27.682,30.061,28.871,2.427,4.995,0.722,28.444
2012-12-13,2012,12,December,27.518,29.81,28.664,0.153,3.799,0.704,24.58
2012-12-14,2012,12,December,27.274,29.537,28.406,2.482,4.092,0.704,27.809
2012-12-15,2012,12,December,27.233,29.958,28.596,0.048,6.158,0.674,28.53
2012-12-16,2012,12,December,26.623,29.215,27.919,0.0,5.235,0.643,29.223
2012-12-17,2012,12,December,26.596,29.333,27.964,0.0,4.816,0.681,29.095
2012-12-18,2012,12,December,27.043,29.366,28.204,0.0,4.455,0.712,26.014
2012-12-19,2012,12,December,26.488,28.608,27.548,0.0,3.578,0.67,28.83
2012-12-20,2012,12,December,27.046,30.773,28.91,0.0,6.039,0.656,29.041
2012-12-21,2012,12,December,26.819,29.695,28.257,0.0,3.637,0.717,24.683
2012-12-22,2012,12,December,27.12,30.017,28.568,0.0,3.539,0.711,28.615
2012-12-23,2012,12,December,27.391,29.681,28.536,0.0,4.284,0.724,25.108
2012-12-24,2012,12,December,26.763,30.6,28.682,0.0,4.939,0.724,28.873
2012-12-25,2012,12,December,27.54,30.467,29.004,0.635,3.634,0.747,25.313
2012-12-26,2012,12,December,28.354,29.662,29.008,7.246,3.966,0.746,25.332
2012-12-27,2012,12,December,28.032,29.875,28.954,0.841,1.656,0.699,27.138
2012-12-28,2012,12,December,28.148,29.502,28.825,3.747,2.902,0.704,27.713
2012-12-29,2012,12,December,28.102,29.117,28.61,7.107,3.668,0.746,26.792
2012-12-30,2012,12,December,27.696,29.456,28.576,4.899,2.88,0.734,28.448
2012-12-31,2012,12,December,27.79,30.075,28.932,3.818,3.454,0.727,28.287
2013-01-01,2013,1,January,29.155,29.883,29.519,1.274,3.316,0.678,26.492
2013-01-02,2013,1,January,28.28,30.072,29.176,6.157,3.276,0.727,28.256
2013-01-03,2013,1,January,28.758,30.312,29.535,6.198,2.674,0.733,26.732
2013-01-04,2013,1,January,28.427,30.329,29.378,14.143,3.54,0.737,27.832
2013-01-05,2013,1,January,28.14,30.793,29.466,15.354,5.861,0.735,26.975
2013-01-06,2013,1,January,28.616,31.832,30.224,0.287,8.596,0.701,26.708
2013-01-07,2013,1,January,28.54,31.554,30.047,6.018,7.184,0.689,26.736
2013-01-08,2013,1,January,28.448,30.687,29.568,9.418,4.65,0.711,25.716
2013-01-09,2013,1,January,28.361,29.483,28.922,6.724,3.519,0.717,26.986
2013-01-10,2013,1,January,28.931,29.603,29.267,2.367,3.634,0.743,28.66
2013-01-11,2013,1,January,27.866,28.976,28.421,2.76,5.844,0.795,22.313
2013-01-12,2013,1,January,27.629,28.869,28.249,4.24,4.176,0.785,14.096
2013-01-13,2013,1,January,28.395,29.466,28.931,1.084,4.014,0.758,28.488
2013-01-14,2013,1,January,27.78,29.266,28.523,1.196,4.492,0.773,18.9
2013-01-15,2013,1,January,28.858,29.209,29.034,0.005,5.766,0.763,29.271
2013-01-16,2013,1,January,28.005,29.085,28.545,7.764,6.075,0.802,20.357
2013-01-17,2013,1,January,27.408,28.383,27.896,60.627,7.531,0.823,24.47
2013-01-18,2013,1,January,27.658,28.674,28.166,94.366,12.014,0.801,20.395
2013-01-19,2013,1,January,28.382,29.867,29.124,76.01,13.338,0.776,22.67
2013-01-20,2013,1,January,28.855,29.699,29.277,42.807,11.381,0.756,24.802
2013-01-21,2013,1,January,28.478,29.558,29.018,42.424,14.091,0.772,24.381
2013-01-22,2013,1,January,28.407,30.013,29.21,64.854,17.281,0.779,17.707
2013-01-23,2013,1,January,28.665,29.645,29.155,58.907,14.513,0.796,22.601
2013-01-24,2013,1,January,29.372,29.613,29.492,3.591,11.501,0.794,28.332
2013-01-25,2013,1,January,28.672,29.485,29.078,13.671,10.342,0.804,28.457
2013-01-26,2013,1,January,28.861,29.923,29.392,21.612,10.394,0.796,28.502
2013-01-27,2013,1,January,29.014,29.991,29.502,53.67,11.151,0.795,26.758
2013-01-28,2013,1,January,28.848,30.124,29.486,23.035,12.9,0.777,7.729
2013-01-29,2013,1,January,28.477,29.824,29.15,4.043,9.262,0.784,26.885
2013-01-30,2013,1,January,29.144,29.553,29.348,3.493,7.398,0.786,28.624
2013-01-31,2013,1,January,28.786,29.241,29.014,2.142,6.406,0.797,28.813
2013-02-01,2013,2,February,28.294,28.822,28.558,0.822,5.81,0.785,28.719
2013-02-02,2013,2,February,28.569,29.063,28.816,0.017,6.345,0.781,28.79
2013-02-03,2013,2,February,28.559,28.985,28.772,0.0,4.931,0.769,29.115
2013-02-04,2013,2,February,28.084,29.054,28.569,0.041,3.0,0.778,29.045
2013-02-05,2013,2,February,27.867,29.955,28.911,1.287,3.221,0.736,28.831
2013-02-06,2013,2,February,27.994,30.343,29.168,4.415,3.167,0.706,28.12
2013-02-07,2013,2,February,27.574,29.756,28.665,5.455,3.04,0.681,28.591
2013-02-08,2013,2,February,27.472,28.958,28.215,0.367,3.715,0.701,22.397
2013-02-09,2013,2,February,27.357,28.863,28.11,1.849,3.435,0.736,28.801
2013-02-10,2013,2,February,27.905,29.847,28.876,1.991,3.75,0.71,28.368
2013-02-11,2013,2,February,27.551,29.357,28.454,0.893,2.39,0.67,27.463
2013-02-12,2013,2,February,27.95,29.896,28.923,3.347,3.551,0.709,28.689
2013-02-13,2013,2,February,28.104,30.656,29.38,11.704,3.268,0.711,28.645
2013-02-14,2013,2,February,28.323,29.676,28.999,1.397,2.253,0.703,27.688
2013-02-15,2013,2,February,28.38,30.087,29.234,4.134,3.504,0.723,28.611
2013-02-16,2013,2,February,27.868,30.151,29.01,7.337,2.44,0.718,24.696
2013-02-17,2013,2,February,27.763,29.53,28.647,10.561,3.366,0.762,24.655
2013-02-18,2013,2,February,28.136,28.895,28.516,0.762,1.975,0.748,25.238
2013-02-19,2013,2,February,27.863,29.402,28.632,0.937,3.398,0.79,26.077
2013-02-20,2013,2,February,28.388,29.776,29.082,1.205,3.549,0.769,26.615
2013-02-21,2013,2,February,28.83,29.649,29.24,0.0,2.681,0.763,22.577
2013-02-22,2013,2,February,29.26,29.63,29.445,1.087,3.952,0.762,25.479
2013-02-23,2013,2,February,27.91,29.099,28.504,15.158,4.016,0.783,26.03
2013-02-24,2013,2,February,28.193,29.008,28.6,16.819,4.706,0.771,20.087
2013-02-25,2013,2,February,27.818,28.591,28.205,19.178,3.401,0.787,24.622
2013-02-26,2013,2,February,26.761,28.708,27.734,44.261,4.234,0.83,6.6
2013-02-27,2013,2,February,28.422,29.601,29.011,20.091,6.655,0.774,24.626
2013-02-28,2013,2,February,28.552,29.329,28.94,37.422,6.659,0.778,26.964
2013-03-01,2013,3,March,28.531,29.281,28.906,30.913,6.224,0.786,24.943
2013-03-02,2013,3,March,28.17,29.294,28.732,39.815,5.855,0.809,22.611
2013-03-03,2013,3,March,28.157,29.77,28.964,89.777,12.234,0.815,10.019
2013-03-04,2013,3,March,28.514,29.122,28.818,89.842,14.278,0.804,15.066
2013-03-05,2013,3,March,28.405,29.167,28.786,66.697,9.661,0.778,23.659
2013-03-06,2013,3,March,28.647,29.697,29.172,34.403,6.683,0.772,25.762
2013-03-07,2013,3,March,28.793,29.269,29.031,16.938,5.493,0.781,25.297
2013-03-08,2013,3,March,28.32,29.898,29.109,29.469,6.559,0.785,21.967
2013-03-09,2013,3,March,27.666,29.72,28.693,9.819,3.814,0.749,24.705
2013-03-10,2013,3,March,28.194,28.933,28.563,29.835,3.022,0.768,25.189
2013-03-11,2013,3,March,27.659,28.474,28.066,89.796,6.389,0.814,15.112
2013-03-12,2013,3,March,27.224,28.725,27.974,104.693,8.17,0.824,13.883
2013-03-13,2013,3,March,26.792,28.696,27.744,65.894,10.58,0.808,10.363
2013-03-14,2013,3,March,27.899,29.119,28.509,8.535,7.087,0.741,26.781
2013-03-15,2013,3,March,28.111,28.942,28.526,12.943,4.537,0.75,26.893
2013-03-16,2013,3,March,27.306,28.354,27.83,11.259,2.515,0.752,26.129
2013-03-17,2013,3,March,27.3,28.647,27.974,0.079,2.186,0.721,26.853
2013-03-18,2013,3,March,26.698,27.973,27.336,0.007,2.962,0.748,27.34
2013-03-19,2013,3,March,27.093,29.046,28.069,0.0,2.977,0.733,27.421
2013-03-20,2013,3,March,26.754,28.834,27.794,2.42,2.728,0.745,27.011
2013-03-21,2013,3,March,26.884,29.121,28.002,0.089,3.18,0.736,26.789
2013-03-22,2013,3,March,27.302,28.938,28.12,3.643,3.748,0.778,22.879
2013-03-23,2013,3,March,27.167,28.502,27.834,5.038,3.386,0.799,14.8
2013-03-24,2013,3,March,27.402,28.873,28.138,25.018,5.412,0.785,25.313
2013-03-25,2013,3,March,27.143,28.44,27.792,14.653,4.993,0.809,22.846
2013-03-26,2013,3,March,27.302,28.644,27.973,1.147,3.758,0.804,24.723
2013-03-27,2013,3,March,27.219,28.74,27.98,10.777,2.328,0.791,25.346
2013-03-28,2013,3,March,27.424,28.94,28.182,3.952,4.669,0.792,25.125
2013-03-29,2013,3,March,27.559,29.279,28.419,0.558,6.157,0.75,25.732
2013-03-30,2013,3,March,27.199,29.071,28.135,2.02,5.997,0.762,25.522
2013-03-31,2013,3,March,27.696,29.396,28.546,0.0,5.423,0.753,25.069
2013-04-01,2013,4,April,27.253,29.448,28.35,0.179,4.851,0.778,25.612
2013-04-02,2013,4,April,27.251,29.785,28.518,0.33,4.778,0.751,24.981
2013-04-03,2013,4,April,27.658,29.742,28.7,4.731,6.23,0.77,25.501
2013-04-04,2013,4,April,27.649,30.492,29.071,0.031,8.078,0.734,25.481
2013-04-05,2013,4,April,27.968,29.865,28.916,0.0,10.062,0.737,24.087
2013-04-06,2013,4,April,27.798,30.148,28.973,0.003,8.882,0.73,21.746
2013-04-07,2013,4,April,27.573,29.241,28.407,3.361,7.747,0.784,15.811
2013-04-08,2013,4,April,27.482,29.114,28.298,10.149,7.272,0.816,22.81
2013-04-09,2013,4,April,27.353,28.764,28.059,1.88,5.665,0.823,18.092
2013-04-10,2013,4,April,27.083,28.678,27.88,0.309,3.305,0.79,22.607
2013-04-11,2013,4,April,27.402,28.526,27.964,13.867,5.196,0.804,23.726
